750.903,0.000525496
749.04,0.00146583
747.557,0.00246623
752.244,0.00345055
753.81,0.00444693
751.153,0.00548696
748.64,0.00642324
748.909,0.00747769
744.637,0.00845316
749.753,0.0093864
743.79,0.0104554
748.44,0.0114353
753.884,0.0124556
749.765,0.0134311
748.601,0.0144885
748.975,0.0154618
749.455,0.0165079
747.887,0.0174164
745.889,0.0185189
746.744,0.0194649
748.816,0.0204735
750.454,0.0214894
745.249,0.0224717
749.303,0.0234764
748.258,0.0245017
745.064,0.0254768
755.126,0.0265222
753.3,0.0274816
748.759,0.0284951
743.039,0.0295331
746.705,0.0304903
750.662,0.0314535
752.263,0.0325088
752.72,0.033474
753.347,0.034536
750.377,0.0355088
750.191,0.0364719
750.769,0.0374889
747.895,0.0385123
745.734,0.0394612
747.648,0.0405422
751.389,0.0415172
751.301,0.0425685
748.754,0.0435087
750.624,0.0445035
750.791,0.0455014
750.629,0.046522
748.533,0.0474631
749.169,0.0485357
753.139,0.0494733
749.506,0.0504942
747.067,0.0515114
749.36,0.0524996
744.93,0.0535174
745.3,0.0545459
746.43,0.055518
753.381,0.0565101
754.163,0.057477
746.899,0.0584948
744.918,0.0595063
750.512,0.060552
751.141,0.0615409
746.719,0.062523
745.987,0.0635073
752.222,0.0645569
748.138,0.0655568
749.396,0.0665332
750.008,0.0675548
750.037,0.0685038
748.324,0.0694879
746.854,0.0704546
748.938,0.0715436
750.381,0.0725557
753.672,0.0734668
746.739,0.0745907
749.402,0.0755273
749.411,0.0765199
749.487,0.0775051
750.567,0.0785679
747.782,0.0794606
747.018,0.0805534
750.126,0.0815384
750.94,0.0825519
749.659,0.0835757
747.848,0.0845404
746.073,0.0855593
749.364,0.0865554
748.834,0.0875135
745.256,0.0885766
748.524,0.0895346
748.6,0.0905433
746.437,0.091457
749.777,0.0925668
749.764,0.0935356
748.691,0.0945513
746.311,0.0955024
745.442,0.0965821
753.791,0.0976149
750.148,0.098481
750.086,0.0995802
749.884,0.100561
745.147,0.10159
743.858,0.102539
750.074,0.103594
751.873,0.104499
741.253,0.105547
748.969,0.106603
749.253,0.107514
754.518,0.10853
748.88,0.109565
744.608,0.110554
748.735,0.111571
750.097,0.112586
755.43,0.113545
749.46,0.114567
755.107,0.115573
751.316,0.116617
750.246,0.117519
748.33,0.118599
744.593,0.119586
745.651,0.120538
748.415,0.121641
745.61,0.122593
747.529,0.123578
752.169,0.124553
749.137,0.125599
748.615,0.126567
743.185,0.127588
747.576,0.128595
745.001,0.129581
746.437,0.13061
747.143,0.131572
746.281,0.132597
751.108,0.133598
747.852,0.134581
749.986,0.135613
750.427,0.136552
746.695,0.137577
751.221,0.138603
746.782,0.139624
747.65,0.140551
749.639,0.14162
754.805,0.142627
753.041,0.143584
751.525,0.144595
745.44,0.145616
755.284,0.146669
747.896,0.147549
753.775,0.14862
746.011,0.149635
750.293,0.150609
742.95,0.151645
749.199,0.152589
747.026,0.153606
753.033,0.154536
751.222,0.155651
748.658,0.156598
748.42,0.15761
750.969,0.158619
746.998,0.159602
747.522,0.160595
750.491,0.161653
748.908,0.162525
748.458,0.163649
747.962,0.164648
743.782,0.16555
745.167,0.166603
751.151,0.167662
747.531,0.168555
742.527,0.169624
747.999,0.170641
749.799,0.171632
749.55,0.172619
754.456,0.173621
750.132,0.174579
745.371,0.175633
749.093,0.176563
750.311,0.177651
751.288,0.178635
747.189,0.179626
741.679,0.180658
747.66,0.181578
748.298,0.182601
749.552,0.183625
745.902,0.184616
750.132,0.185552
748.88,0.186626
744.559,0.187644
747.805,0.188558
753.254,0.189679
746.83,0.190605
748.961,0.19165
751.12,0.192648
751.09,0.19361
753.686,0.194647
749.087,0.195654
748.971,0.196666
748.858,0.197655
754.018,0.198647
752.203,0.199683
745.989,0.200635
746.224,0.201619
755.783,0.202549
750.517,0.203634
745.281,0.204654
749.373,0.205605
751.291,0.20667
