780.86,0.000504515
774.17,0.00150456
763.303,0.00249987
755.389,0.0034915
763.655,0.00448675
758.3,0.00549146
754.191,0.00651428
770.711,0.00751706
773.387,0.00851485
763.082,0.00950816
764.43,0.0104938
762.992,0.0114973
755.356,0.0124926
751.928,0.0135051
770.775,0.0145191
783.865,0.0155222
776.822,0.0165189
762.105,0.0175088
763.2,0.0185039
760.597,0.0195035
761.811,0.0204971
757.761,0.0215055
769.721,0.0225265
780.027,0.0235235
765.176,0.0245219
760.271,0.0255085
760.542,0.0265035
753.268,0.0274989
750.021,0.0285177
761.904,0.0295217
785.093,0.0305266
782.207,0.0315251
770.113,0.0325272
755.263,0.0335203
758.976,0.0345159
755.707,0.0355081
750.654,0.0365112
761.797,0.0375209
771.906,0.0385185
776.782,0.0395258
765.52,0.0405142
758.43,0.0415055
755.775,0.0425108
750.174,0.0435167
754.265,0.0445204
770.902,0.0455284
792.592,0.0465233
778.186,0.0475191
758.695,0.0485196
756.688,0.0495169
756.064,0.0505131
753.334,0.0515139
760.055,0.0525266
769.15,0.053534
775.776,0.054522
768.999,0.055519
771.225,0.0565094
758.083,0.0575095
749.512,0.0585149
747.34,0.0595214
761.08,0.0605314
784.296,0.061528
784.434,0.0625251
770.504,0.0635246
758.887,0.0645112
767.419,0.0655107
750.497,0.0665138
749.198,0.0675267
761.781,0.0685406
773.301,0.0695303
768.179,0.0705259
764.934,0.0715149
763.769,0.0725118
756.152,0.0735101
741.733,0.0745155
749.639,0.0755255
774.853,0.0765349
787.857,0.0775304
774.601,0.078526
763.969,0.0795192
768.208,0.080516
755.436,0.081518
753.022,0.0825248
755.544,0.0835403
771.209,0.0845344
777.952,0.0855298
766.556,0.0865263
769.741,0.0875159
761.392,0.0885052
755.01,0.0895186
754.544,0.0905342
762.317,0.091539
779.971,0.0925361
780.592,0.0935323
762.116,0.0945239
765.643,0.0955206
771.32,0.0965106
761.729,0.0975115
750.975,0.0985252
767.424,0.0995422
775.059,0.100542
769.461,0.10153
763.703,0.102515
761.006,0.103511
749.606,0.104513
752.327,0.105525
768.485,0.106536
775.582,0.107546
781.322,0.108532
769.59,0.109527
756.143,0.110523
761.541,0.111522
762.18,0.112508
753.997,0.113521
764.666,0.114541
776.566,0.115535
771.517,0.116531
766.772,0.117519
756.662,0.118512
759.734,0.119512
759.736,0.120512
765.145,0.121534
774.477,0.122535
784.344,0.123543
772.03,0.124537
762.792,0.125527
755.907,0.126518
